Order_ID,Order_Date,Customer_ID,Product_Name,Category,Quantity,Unit_Price,Region,Payment_Method,Total_Revenue,Year,Month_Num,Year_Month,Month_Name,Quarter,Day_Of_Week,Hour_Of_Day
ORD-11014,2025-07-05 18:00:00,CUST-335,Bluetooth Portable Speaker,Audio & Accessories,3,89.99,Latin America,Debit Card,269.97,2025,7,2025-07,Jul,2025Q3,Saturday,18
ORD-11445,2025-07-05 19:00:00,CUST-642,Stainless Steel Water Bottle,Home & Kitchen,1,25.0,Europe,Debit Card,25.0,2025,7,2025-07,Jul,2025Q3,Saturday,19
ORD-10941,2025-07-06 00:00:00,CUST-988,Mechanical Gaming Keyboard,Electronics,2,119.0,Middle East,Crypto,238.0,2025,7,2025-07,Jul,2025Q3,Sunday,0
ORD-10289,2025-07-06 09:00:00,CUST-778,Wireless Vertical Mouse,Electronics,3,49.99,Latin America,Crypto,149.97,2025,7,2025-07,Jul,2025Q3,Sunday,9
ORD-11402,2025-07-06 09:00:00,CUST-UNKNOWN,Wireless Noise-Canceling Headphones,Audio & Accessories,1,249.5,Asia-Pacific,Debit Card,249.5,2025,7,2025-07,Jul,2025Q3,Sunday,9
ORD-11118,2025-07-07 00:00:00,CUST-245,Wireless Noise-Canceling Headphones,Audio & Accessories,1,249.5,Europe,Debit Card,249.5,2025,7,2025-07,Jul,2025Q3,Monday,0
ORD-10446,2025-07-07 11:00:00,CUST-172,HD Webcam 1080p,Electronics,10,69.99,North America,PayPal,699.9,2025,7,2025-07,Jul,2025Q3,Monday,11
ORD-10110,2025-07-08 00:00:00,CUST-687,Smart Fitness Watch V2,Electronics,1,199.95,Europe,Debit Card,199.95,2025,7,2025-07,Jul,2025Q3,Tuesday,0
ORD-10729,2025-07-08 08:00:00,CUST-773,HD Webcam 1080p,Electronics,1,69.99,Europe,Credit Card,69.99,2025,7,2025-07,Jul,2025Q3,Tuesday,8
ORD-10053,2025-07-08 10:00:00,CUST-865,Espresso Coffee Machine,Home & Kitchen,6,499.0,North America,PayPal,2994.0,2025,7,2025-07,Jul,2025Q3,Tuesday,10
ORD-10859,2025-07-08 13:00:00,CUST-822,Stainless Steel Water Bottle,Home & Kitchen,1,25.0,Middle East,Bank Transfer,25.0,2025,7,2025-07,Jul,2025Q3,Tuesday,13
ORD-10991,2025-07-08 13:00:00,CUST-547,Noise-Isolating Earbuds,Audio & Accessories,3,29.99,North America,PayPal,89.97,2025,7,2025-07,Jul,2025Q3,Tuesday,13
ORD-10644,2025-07-09 00:00:00,CUST-569,USB-C Multi-Port Hub,Audio & Accessories,1,45.0,North America,Credit Card,45.0,2025,7,2025-07,Jul,2025Q3,Wednesday,0
ORD-10200,2025-07-09 09:00:00,CUST-949,Noise-Isolating Earbuds,Audio & Accessories,3,29.99,Europe,Credit Card,89.97,2025,7,2025-07,Jul,2025Q3,Wednesday,9
ORD-10944,2025-07-09 09:00:00,CUST-491,UltraBook Pro 15,Electronics,1,1299.99,Latin America,PayPal,1299.99,2025,7,2025-07,Jul,2025Q3,Wednesday,9
ORD-10026,2025-07-09 12:00:00,CUST-953,Wireless Noise-Canceling Headphones,Audio & Accessories,1,249.5,Middle East,Unspecified,249.5,2025,7,2025-07,Jul,2025Q3,Wednesday,12
ORD-10551,2025-07-09 16:00:00,CUST-349,Standing Desk Converter,Furniture,5,220.0,Middle East,Credit Card,1100.0,2025,7,2025-07,Jul,2025Q3,Wednesday,16
ORD-10398,2025-07-09 16:00:00,CUST-359,Bluetooth Portable Speaker,Audio & Accessories,4,89.99,Asia-Pacific,Crypto,359.96,2025,7,2025-07,Jul,2025Q3,Wednesday,16
ORD-10433,2025-07-10 00:00:00,CUST-132,Smart LED Desk Lamp,Home & Kitchen,1,39.99,Asia-Pacific,Credit Card,39.99,2025,7,2025-07,Jul,2025Q3,Thursday,0
ORD-10824,2025-07-10 00:00:00,CUST-940,Stainless Steel Water Bottle,Home & Kitchen,2,25.0,Middle East,Crypto,50.0,2025,7,2025-07,Jul,2025Q3,Thursday,0
ORD-10309,2025-07-10 08:00:00,CUST-912,USB-C Multi-Port Hub,Audio & Accessories,1,45.0,Asia-Pacific,Bank Transfer,45.0,2025,7,2025-07,Jul,2025Q3,Thursday,8
ORD-11356,2025-07-10 11:00:00,CUST-525,USB-C Multi-Port Hub,Audio & Accessories,6,45.0,North America,PayPal,270.0,2025,7,2025-07,Jul,2025Q3,Thursday,11
ORD-11053,2025-07-10 16:00:00,CUST-583,HD Webcam 1080p,Electronics,4,69.99,Latin America,PayPal,279.96,2025,7,2025-07,Jul,2025Q3,Thursday,16
ORD-10108,2025-07-10 20:00:00,CUST-161,Wireless Noise-Canceling Headphones,Audio & Accessories,1,249.5,Middle East,Crypto,249.5,2025,7,2025-07,Jul,2025Q3,Thursday,20
ORD-10166,2025-07-11 00:00:00,CUST-671,Wireless Noise-Canceling Headphones,Audio & Accessories,1,249.5,Asia-Pacific,PayPal,249.5,2025,7,2025-07,Jul,2025Q3,Friday,0
ORD-10742,2025-07-11 12:00:00,CUST-237,HD Webcam 1080p,Electronics,4,69.99,North America,Bank Transfer,279.96,2025,7,2025-07,Jul,2025Q3,Friday,12
ORD-10086,2025-07-11 14:00:00,CUST-643,UltraBook Pro 15,Electronics,4,1299.99,Latin America,Crypto,5199.96,2025,7,2025-07,Jul,2025Q3,Friday,14
ORD-10781,2025-07-11 15:00:00,CUST-525,Wireless Vertical Mouse,Electronics,2,49.99,Latin America,Bank Transfer,99.98,2025,7,2025-07,Jul,2025Q3,Friday,15
ORD-10296,2025-07-12 00:00:00,CUST-660,Wireless Noise-Canceling Headphones,Audio & Accessories,4,249.5,North America,Unspecified,998.0,2025,7,2025-07,Jul,2025Q3,Saturday,0
ORD-10054,2025-07-12 00:00:00,CUST-303,Stainless Steel Water Bottle,Home & Kitchen,3,25.0,North America,Crypto,75.0,2025,7,2025-07,Jul,2025Q3,Saturday,0
ORD-11153,2025-07-12 08:00:00,CUST-861,Wireless Noise-Canceling Headphones,Audio & Accessories,3,249.5,Europe,Debit Card,748.5,2025,7,2025-07,Jul,2025Q3,Saturday,8
ORD-10780,2025-07-12 16:00:00,CUST-173,4K Ultra HD Smart Monitor 27in,Electronics,3,450.0,Asia-Pacific,Unspecified,1350.0,2025,7,2025-07,Jul,2025Q3,Saturday,16
ORD-11277,2025-07-12 16:00:00,CUST-544,Smart Fitness Watch V2,Electronics,11,199.95,Asia-Pacific,Debit Card,2199.45,2025,7,2025-07,Jul,2025Q3,Saturday,16
ORD-11435,2025-07-12 20:00:00,CUST-193,Wireless Vertical Mouse,Electronics,1,49.99,Middle East,Credit Card,49.99,2025,7,2025-07,Jul,2025Q3,Saturday,20
ORD-10690,2025-07-13 00:00:00,CUST-207,HD Webcam 1080p,Electronics,1,69.99,Asia-Pacific,Crypto,69.99,2025,7,2025-07,Jul,2025Q3,Sunday,0
ORD-11361,2025-07-13 00:00:00,CUST-550,Mechanical Gaming Keyboard,Electronics,1,119.0,Asia-Pacific,PayPal,119.0,2025,7,2025-07,Jul,2025Q3,Sunday,0
ORD-10905,2025-07-13 11:00:00,CUST-295,Smart LED Desk Lamp,Home & Kitchen,6,39.99,Middle East,Credit Card,239.94,2025,7,2025-07,Jul,2025Q3,Sunday,11
ORD-10878,2025-07-13 19:00:00,CUST-534,Espresso Coffee Machine,Home & Kitchen,1,499.0,Asia-Pacific,Credit Card,499.0,2025,7,2025-07,Jul,2025Q3,Sunday,19
ORD-10615,2025-07-14 09:00:00,CUST-465,Noise-Isolating Earbuds,Audio & Accessories,6,29.99,Latin America,Bank Transfer,179.94,2025,7,2025-07,Jul,2025Q3,Monday,9
ORD-10221,2025-07-14 10:00:00,CUST-408,Bluetooth Portable Speaker,Audio & Accessories,2,89.99,Asia-Pacific,Debit Card,179.98,2025,7,2025-07,Jul,2025Q3,Monday,10
ORD-10514,2025-07-14 13:00:00,CUST-776,HD Webcam 1080p,Electronics,1,69.99,North America,Credit Card,69.99,2025,7,2025-07,Jul,2025Q3,Monday,13
ORD-10254,2025-07-15 00:00:00,CUST-995,Noise-Isolating Earbuds,Audio & Accessories,1,29.99,Europe,PayPal,29.99,2025,7,2025-07,Jul,2025Q3,Tuesday,0
ORD-11011,2025-07-15 00:00:00,CUST-180,Stainless Steel Water Bottle,Home & Kitchen,11,25.0,North America,PayPal,275.0,2025,7,2025-07,Jul,2025Q3,Tuesday,0
ORD-10779,2025-07-15 00:00:00,CUST-877,Smart LED Desk Lamp,Home & Kitchen,3,39.99,Asia-Pacific,Crypto,119.97,2025,7,2025-07,Jul,2025Q3,Tuesday,0
ORD-11343,2025-07-15 08:00:00,CUST-841,HD Webcam 1080p,Electronics,4,69.99,Latin America,Debit Card,279.96,2025,7,2025-07,Jul,2025Q3,Tuesday,8
ORD-10416,2025-07-15 11:00:00,CUST-856,Bluetooth Portable Speaker,Audio & Accessories,1,89.99,Europe,Debit Card,89.99,2025,7,2025-07,Jul,2025Q3,Tuesday,11
ORD-10888,2025-07-15 15:00:00,CUST-972,UltraBook Pro 15,Electronics,1,1299.99,North America,Bank Transfer,1299.99,2025,7,2025-07,Jul,2025Q3,Tuesday,15
ORD-10802,2025-07-15 18:00:00,CUST-675,Espresso Coffee Machine,Home & Kitchen,2,499.0,Latin America,PayPal,998.0,2025,7,2025-07,Jul,2025Q3,Tuesday,18
ORD-10978,2025-07-16 00:00:00,CUST-165,Ergonomic Office Chair,Furniture,2,349.99,North America,Crypto,699.98,2025,7,2025-07,Jul,2025Q3,Wednesday,0
ORD-11110,2025-07-16 00:00:00,CUST-528,Stainless Steel Water Bottle,Home & Kitchen,4,25.0,Latin America,PayPal,100.0,2025,7,2025-07,Jul,2025Q3,Wednesday,0
ORD-10089,2025-07-16 15:00:00,CUST-490,4K Ultra HD Smart Monitor 27in,Electronics,2,450.0,Middle East,Bank Transfer,900.0,2025,7,2025-07,Jul,2025Q3,Wednesday,15
ORD-10998,2025-07-16 15:00:00,CUST-491,Wireless Noise-Canceling Headphones,Audio & Accessories,7,249.5,Latin America,Debit Card,1746.5,2025,7,2025-07,Jul,2025Q3,Wednesday,15
ORD-10294,2025-07-17 00:00:00,CUST-270,Smart LED Desk Lamp,Home & Kitchen,1,39.99,Latin America,Debit Card,39.99,2025,7,2025-07,Jul,2025Q3,Thursday,0
ORD-11357,2025-07-17 00:00:00,CUST-179,UltraBook Pro 15,Electronics,2,1299.99,Middle East,Bank Transfer,2599.98,2025,7,2025-07,Jul,2025Q3,Thursday,0
ORD-10584,2025-07-17 13:00:00,CUST-453,Wireless Vertical Mouse,Electronics,3,49.99,Asia-Pacific,Bank Transfer,149.97,2025,7,2025-07,Jul,2025Q3,Thursday,13
ORD-10782,2025-07-17 17:00:00,CUST-881,Noise-Isolating Earbuds,Audio & Accessories,1,29.99,Latin America,Bank Transfer,29.99,2025,7,2025-07,Jul,2025Q3,Thursday,17
ORD-11166,2025-07-17 18:00:00,CUST-302,UltraBook Pro 15,Electronics,5,1299.99,Europe,Credit Card,6499.95,2025,7,2025-07,Jul,2025Q3,Thursday,18
ORD-11487,2025-07-18 16:00:00,CUST-183,UltraBook Pro 15,Electronics,3,1299.99,Europe,Crypto,3899.97,2025,7,2025-07,Jul,2025Q3,Friday,16
ORD-10302,2025-07-18 16:00:00,CUST-648,Ergonomic Office Chair,Furniture,2,349.99,Latin America,Crypto,699.98,2025,7,2025-07,Jul,2025Q3,Friday,16
ORD-11390,2025-07-19 00:00:00,CUST-UNKNOWN,Wireless Noise-Canceling Headphones,Audio & Accessories,1,249.5,Middle East,PayPal,249.5,2025,7,2025-07,Jul,2025Q3,Saturday,0
ORD-10843,2025-07-19 10:00:00,CUST-210,Espresso Coffee Machine,Home & Kitchen,8,499.0,North America,PayPal,3992.0,2025,7,2025-07,Jul,2025Q3,Saturday,10
ORD-10048,2025-07-19 14:00:00,CUST-852,Smart Fitness Watch V2,Electronics,2,199.95,Middle East,Crypto,399.9,2025,7,2025-07,Jul,2025Q3,Saturday,14
ORD-11157,2025-07-19 15:00:00,CUST-381,Stainless Steel Water Bottle,Home & Kitchen,5,25.0,Asia-Pacific,Credit Card,125.0,2025,7,2025-07,Jul,2025Q3,Saturday,15
ORD-11043,2025-07-20 00:00:00,CUST-979,Espresso Coffee Machine,Home & Kitchen,3,499.0,Asia-Pacific,Bank Transfer,1497.0,2025,7,2025-07,Jul,2025Q3,Sunday,0
ORD-10913,2025-07-20 11:00:00,CUST-502,Standing Desk Converter,Furniture,2,220.0,North America,Crypto,440.0,2025,7,2025-07,Jul,2025Q3,Sunday,11
ORD-10236,2025-07-20 17:00:00,CUST-460,HD Webcam 1080p,Electronics,1,69.99,Latin America,Crypto,69.99,2025,7,2025-07,Jul,2025Q3,Sunday,17
ORD-10458,2025-07-21 00:00:00,CUST-689,UltraBook Pro 15,Electronics,1,1299.99,Middle East,Credit Card,1299.99,2025,7,2025-07,Jul,2025Q3,Monday,0
ORD-10583,2025-07-21 11:00:00,CUST-717,Wireless Noise-Canceling Headphones,Audio & Accessories,1,249.5,Middle East,Crypto,249.5,2025,7,2025-07,Jul,2025Q3,Monday,11
ORD-11085,2025-07-21 19:00:00,CUST-583,USB-C Multi-Port Hub,Audio & Accessories,2,45.0,Latin America,Debit Card,90.0,2025,7,2025-07,Jul,2025Q3,Monday,19
ORD-11213,2025-07-21 20:00:00,CUST-305,Espresso Coffee Machine,Home & Kitchen,4,499.0,Asia-Pacific,Bank Transfer,1996.0,2025,7,2025-07,Jul,2025Q3,Monday,20
ORD-10862,2025-07-22 10:00:00,CUST-847,Stainless Steel Water Bottle,Home & Kitchen,2,25.0,Latin America,Bank Transfer,50.0,2025,7,2025-07,Jul,2025Q3,Tuesday,10
ORD-10692,2025-07-22 12:00:00,CUST-751,Bluetooth Portable Speaker,Audio & Accessories,2,89.99,Latin America,Debit Card,179.98,2025,7,2025-07,Jul,2025Q3,Tuesday,12
ORD-10479,2025-07-22 19:00:00,CUST-496,Ergonomic Office Chair,Furniture,2,349.99,Middle East,Credit Card,699.98,2025,7,2025-07,Jul,2025Q3,Tuesday,19
ORD-10897,2025-07-23 20:00:00,CUST-511,Wireless Noise-Canceling Headphones,Audio & Accessories,6,249.5,Asia-Pacific,Credit Card,1497.0,2025,7,2025-07,Jul,2025Q3,Wednesday,20
ORD-10960,2025-07-24 00:00:00,CUST-409,Stainless Steel Water Bottle,Home & Kitchen,1,25.0,Middle East,Bank Transfer,25.0,2025,7,2025-07,Jul,2025Q3,Thursday,0
ORD-10896,2025-07-24 09:00:00,CUST-995,Standing Desk Converter,Furniture,1,220.0,Latin America,Credit Card,220.0,2025,7,2025-07,Jul,2025Q3,Thursday,9
ORD-11156,2025-07-24 09:00:00,CUST-417,Standing Desk Converter,Furniture,1,220.0,North America,Debit Card,220.0,2025,7,2025-07,Jul,2025Q3,Thursday,9
ORD-10761,2025-07-24 11:00:00,CUST-110,USB-C Multi-Port Hub,Audio & Accessories,1,45.0,Asia-Pacific,Credit Card,45.0,2025,7,2025-07,Jul,2025Q3,Thursday,11
ORD-11263,2025-07-24 13:00:00,CUST-910,Wireless Vertical Mouse,Electronics,2,49.99,Europe,PayPal,99.98,2025,7,2025-07,Jul,2025Q3,Thursday,13
ORD-11368,2025-07-24 14:00:00,CUST-406,Smart Fitness Watch V2,Electronics,1,199.95,North America,PayPal,199.95,2025,7,2025-07,Jul,2025Q3,Thursday,14
ORD-10229,2025-07-24 20:00:00,CUST-UNKNOWN,Stainless Steel Water Bottle,Home & Kitchen,3,25.0,Latin America,Credit Card,75.0,2025,7,2025-07,Jul,2025Q3,Thursday,20
ORD-11086,2025-07-24 20:00:00,CUST-389,Smart LED Desk Lamp,Home & Kitchen,3,39.99,Latin America,Crypto,119.97,2025,7,2025-07,Jul,2025Q3,Thursday,20
ORD-10401,2025-07-25 00:00:00,CUST-393,UltraBook Pro 15,Electronics,6,1299.99,Middle East,Credit Card,7799.94,2025,7,2025-07,Jul,2025Q3,Friday,0
ORD-11098,2025-07-25 08:00:00,CUST-864,Espresso Coffee Machine,Home & Kitchen,4,499.0,Asia-Pacific,Credit Card,1996.0,2025,7,2025-07,Jul,2025Q3,Friday,8
ORD-10725,2025-07-25 09:00:00,CUST-520,Bluetooth Portable Speaker,Audio & Accessories,5,89.99,Europe,Crypto,449.95,2025,7,2025-07,Jul,2025Q3,Friday,9
ORD-10415,2025-07-25 12:00:00,CUST-685,Smart Fitness Watch V2,Electronics,2,199.95,Europe,Crypto,399.9,2025,7,2025-07,Jul,2025Q3,Friday,12
ORD-10450,2025-07-25 16:00:00,CUST-261,Smart LED Desk Lamp,Home & Kitchen,4,39.99,Middle East,Crypto,159.96,2025,7,2025-07,Jul,2025Q3,Friday,16
ORD-10813,2025-07-26 11:00:00,CUST-346,Mechanical Gaming Keyboard,Electronics,6,119.0,Latin America,Debit Card,714.0,2025,7,2025-07,Jul,2025Q3,Saturday,11
ORD-10657,2025-07-26 12:00:00,CUST-769,Ergonomic Office Chair,Furniture,2,349.99,Europe,Credit Card,699.98,2025,7,2025-07,Jul,2025Q3,Saturday,12
ORD-10579,2025-07-27 00:00:00,CUST-UNKNOWN,Wireless Noise-Canceling Headphones,Audio & Accessories,1,249.5,Asia-Pacific,PayPal,249.5,2025,7,2025-07,Jul,2025Q3,Sunday,0
ORD-11286,2025-07-27 11:00:00,CUST-142,Stainless Steel Water Bottle,Home & Kitchen,1,25.0,Latin America,Credit Card,25.0,2025,7,2025-07,Jul,2025Q3,Sunday,11
ORD-10608,2025-07-27 15:00:00,CUST-250,USB-C Multi-Port Hub,Audio & Accessories,2,45.0,Latin America,Credit Card,90.0,2025,7,2025-07,Jul,2025Q3,Sunday,15
ORD-10185,2025-07-27 18:00:00,CUST-820,USB-C Multi-Port Hub,Audio & Accessories,3,45.0,Asia-Pacific,Credit Card,135.0,2025,7,2025-07,Jul,2025Q3,Sunday,18
ORD-11473,2025-07-28 08:00:00,CUST-760,Noise-Isolating Earbuds,Audio & Accessories,2,29.99,Asia-Pacific,Crypto,59.98,2025,7,2025-07,Jul,2025Q3,Monday,8
ORD-11447,2025-07-28 11:00:00,CUST-716,Stainless Steel Water Bottle,Home & Kitchen,5,25.0,Middle East,Crypto,125.0,2025,7,2025-07,Jul,2025Q3,Monday,11
ORD-10017,2025-07-28 11:00:00,CUST-774,Ergonomic Office Chair,Furniture,2,349.99,Latin America,Bank Transfer,699.98,2025,7,2025-07,Jul,2025Q3,Monday,11
ORD-10098,2025-07-28 12:00:00,CUST-479,Wireless Vertical Mouse,Electronics,1,49.99,Europe,Debit Card,49.99,2025,7,2025-07,Jul,2025Q3,Monday,12
ORD-11015,2025-07-28 18:00:00,CUST-241,Ergonomic Office Chair,Furniture,7,349.99,Middle East,Bank Transfer,2449.93,2025,7,2025-07,Jul,2025Q3,Monday,18
ORD-11009,2025-07-28 18:00:00,CUST-401,Smart LED Desk Lamp,Home & Kitchen,2,39.99,Middle East,Credit Card,79.98,2025,7,2025-07,Jul,2025Q3,Monday,18
ORD-11111,2025-07-29 08:00:00,CUST-355,Wireless Noise-Canceling Headphones,Audio & Accessories,1,249.5,Europe,Unspecified,249.5,2025,7,2025-07,Jul,2025Q3,Tuesday,8
ORD-10698,2025-07-29 14:00:00,CUST-504,HD Webcam 1080p,Electronics,1,69.99,Asia-Pacific,Crypto,69.99,2025,7,2025-07,Jul,2025Q3,Tuesday,14
ORD-10126,2025-07-29 20:00:00,CUST-712,Noise-Isolating Earbuds,Audio & Accessories,4,29.99,North America,Bank Transfer,119.96,2025,7,2025-07,Jul,2025Q3,Tuesday,20
ORD-10691,2025-07-30 09:00:00,CUST-535,Espresso Coffee Machine,Home & Kitchen,2,499.0,Europe,Debit Card,998.0,2025,7,2025-07,Jul,2025Q3,Wednesday,9
ORD-10473,2025-07-30 12:00:00,CUST-941,Noise-Isolating Earbuds,Audio & Accessories,6,29.99,Asia-Pacific,PayPal,179.94,2025,7,2025-07,Jul,2025Q3,Wednesday,12
ORD-10154,2025-07-30 20:00:00,CUST-688,Espresso Coffee Machine,Home & Kitchen,10,499.0,North America,PayPal,4990.0,2025,7,2025-07,Jul,2025Q3,Wednesday,20
ORD-10476,2025-07-31 00:00:00,CUST-307,UltraBook Pro 15,Electronics,1,1299.99,Europe,Credit Card,1299.99,2025,7,2025-07,Jul,2025Q3,Thursday,0
ORD-11221,2025-07-31 14:00:00,CUST-294,UltraBook Pro 15,Electronics,1,1299.99,Latin America,Bank Transfer,1299.99,2025,7,2025-07,Jul,2025Q3,Thursday,14
ORD-10451,2025-07-31 20:00:00,CUST-945,Smart Fitness Watch V2,Electronics,2,199.95,Asia-Pacific,Crypto,399.9,2025,7,2025-07,Jul,2025Q3,Thursday,20
ORD-10079,2025-08-01 00:00:00,CUST-619,Noise-Isolating Earbuds,Audio & Accessories,1,29.99,Asia-Pacific,Credit Card,29.99,2025,8,2025-08,Aug,2025Q3,Friday,0
ORD-11399,2025-08-01 00:00:00,CUST-422,Smart Fitness Watch V2,Electronics,3,199.95,Latin America,Credit Card,599.85,2025,8,2025-08,Aug,2025Q3,Friday,0
ORD-10447,2025-08-01 00:00:00,CUST-159,Stainless Steel Water Bottle,Home & Kitchen,4,25.0,Middle East,Bank Transfer,100.0,2025,8,2025-08,Aug,2025Q3,Friday,0
ORD-10868,2025-08-01 10:00:00,CUST-329,Bluetooth Portable Speaker,Audio & Accessories,5,89.99,North America,PayPal,449.95,2025,8,2025-08,Aug,2025Q3,Friday,10
ORD-10160,2025-08-01 15:00:00,CUST-448,UltraBook Pro 15,Electronics,2,1299.99,Middle East,PayPal,2599.98,2025,8,2025-08,Aug,2025Q3,Friday,15
ORD-11195,2025-08-01 16:00:00,CUST-681,USB-C Multi-Port Hub,Audio & Accessories,5,45.0,Europe,Debit Card,225.0,2025,8,2025-08,Aug,2025Q3,Friday,16
ORD-10449,2025-08-01 19:00:00,CUST-753,Bluetooth Portable Speaker,Audio & Accessories,1,89.99,Middle East,Bank Transfer,89.99,2025,8,2025-08,Aug,2025Q3,Friday,19
ORD-10585,2025-08-01 20:00:00,CUST-267,USB-C Multi-Port Hub,Audio & Accessories,1,45.0,Latin America,Debit Card,45.0,2025,8,2025-08,Aug,2025Q3,Friday,20
ORD-11386,2025-08-02 00:00:00,CUST-723,Wireless Noise-Canceling Headphones,Audio & Accessories,4,249.5,Middle East,PayPal,998.0,2025,8,2025-08,Aug,2025Q3,Saturday,0
ORD-10589,2025-08-02 10:00:00,CUST-804,Stainless Steel Water Bottle,Home & Kitchen,1,25.0,Europe,Credit Card,25.0,2025,8,2025-08,Aug,2025Q3,Saturday,10
ORD-10519,2025-08-02 10:00:00,CUST-UNKNOWN,Noise-Isolating Earbuds,Audio & Accessories,1,29.99,Europe,PayPal,29.99,2025,8,2025-08,Aug,2025Q3,Saturday,10
ORD-10470,2025-08-02 11:00:00,CUST-536,Stainless Steel Water Bottle,Home & Kitchen,1,25.0,Asia-Pacific,Crypto,25.0,2025,8,2025-08,Aug,2025Q3,Saturday,11
ORD-11421,2025-08-03 17:00:00,CUST-592,Espresso Coffee Machine,Home & Kitchen,2,499.0,Europe,PayPal,998.0,2025,8,2025-08,Aug,2025Q3,Sunday,17
ORD-10830,2025-08-03 19:00:00,CUST-549,Ergonomic Office Chair,Furniture,1,349.99,Asia-Pacific,Debit Card,349.99,2025,8,2025-08,Aug,2025Q3,Sunday,19
ORD-10339,2025-08-04 00:00:00,CUST-270,Espresso Coffee Machine,Home & Kitchen,1,499.0,North America,PayPal,499.0,2025,8,2025-08,Aug,2025Q3,Monday,0
ORD-11185,2025-08-04 00:00:00,CUST-140,Espresso Coffee Machine,Home & Kitchen,7,499.0,Asia-Pacific,Debit Card,3493.0,2025,8,2025-08,Aug,2025Q3,Monday,0
ORD-10051,2025-08-04 00:00:00,CUST-581,Smart LED Desk Lamp,Home & Kitchen,4,39.99,North America,Crypto,159.96,2025,8,2025-08,Aug,2025Q3,Monday,0
ORD-11174,2025-08-04 15:00:00,CUST-239,Noise-Isolating Earbuds,Audio & Accessories,3,29.99,Asia-Pacific,Credit Card,89.97,2025,8,2025-08,Aug,2025Q3,Monday,15
ORD-10021,2025-08-05 00:00:00,CUST-902,Smart LED Desk Lamp,Home & Kitchen,1,39.99,Middle East,Debit Card,39.99,2025,8,2025-08,Aug,2025Q3,Tuesday,0
ORD-10480,2025-08-05 12:00:00,CUST-155,4K Ultra HD Smart Monitor 27in,Electronics,3,450.0,Middle East,PayPal,1350.0,2025,8,2025-08,Aug,2025Q3,Tuesday,12
ORD-10461,2025-08-05 13:00:00,CUST-428,HD Webcam 1080p,Electronics,3,69.99,Asia-Pacific,Crypto,209.97,2025,8,2025-08,Aug,2025Q3,Tuesday,13
ORD-11018,2025-08-05 13:00:00,CUST-813,Bluetooth Portable Speaker,Audio & Accessories,6,89.99,Middle East,PayPal,539.94,2025,8,2025-08,Aug,2025Q3,Tuesday,13
ORD-11381,2025-08-05 18:00:00,CUST-UNKNOWN,Espresso Coffee Machine,Home & Kitchen,2,499.0,Middle East,PayPal,998.0,2025,8,2025-08,Aug,2025Q3,Tuesday,18
ORD-11220,2025-08-05 18:00:00,CUST-984,HD Webcam 1080p,Electronics,7,69.99,Asia-Pacific,PayPal,489.93,2025,8,2025-08,Aug,2025Q3,Tuesday,18
ORD-11439,2025-08-05 19:00:00,CUST-182,HD Webcam 1080p,Electronics,3,69.99,Asia-Pacific,Unspecified,209.97,2025,8,2025-08,Aug,2025Q3,Tuesday,19
ORD-10659,2025-08-05 20:00:00,CUST-290,HD Webcam 1080p,Electronics,2,69.99,Latin America,Debit Card,139.98,2025,8,2025-08,Aug,2025Q3,Tuesday,20
ORD-10777,2025-08-06 10:00:00,CUST-410,Espresso Coffee Machine,Home & Kitchen,3,499.0,Asia-Pacific,Crypto,1497.0,2025,8,2025-08,Aug,2025Q3,Wednesday,10
ORD-10043,2025-08-06 11:00:00,CUST-812,Smart LED Desk Lamp,Home & Kitchen,6,39.99,Middle East,Debit Card,239.94,2025,8,2025-08,Aug,2025Q3,Wednesday,11
ORD-11063,2025-08-06 11:00:00,CUST-997,Smart LED Desk Lamp,Home & Kitchen,2,39.99,Europe,Debit Card,79.98,2025,8,2025-08,Aug,2025Q3,Wednesday,11
ORD-10884,2025-08-06 11:00:00,CUST-206,Smart LED Desk Lamp,Home & Kitchen,4,39.99,North America,Bank Transfer,159.96,2025,8,2025-08,Aug,2025Q3,Wednesday,11
ORD-10607,2025-08-06 19:00:00,CUST-883,Wireless Noise-Canceling Headphones,Audio & Accessories,2,249.5,Middle East,Crypto,499.0,2025,8,2025-08,Aug,2025Q3,Wednesday,19
ORD-11484,2025-08-07 00:00:00,CUST-802,Ergonomic Office Chair,Furniture,1,349.99,Europe,PayPal,349.99,2025,8,2025-08,Aug,2025Q3,Thursday,0
ORD-10844,2025-08-08 00:00:00,CUST-544,Stainless Steel Water Bottle,Home & Kitchen,1,25.0,Latin America,Bank Transfer,25.0,2025,8,2025-08,Aug,2025Q3,Friday,0
ORD-10681,2025-08-08 00:00:00,CUST-569,Smart LED Desk Lamp,Home & Kitchen,1,39.99,Middle East,Bank Transfer,39.99,2025,8,2025-08,Aug,2025Q3,Friday,0
ORD-10907,2025-08-08 13:00:00,CUST-709,Smart Fitness Watch V2,Electronics,1,199.95,Europe,Crypto,199.95,2025,8,2025-08,Aug,2025Q3,Friday,13
ORD-10106,2025-08-09 00:00:00,CUST-217,USB-C Multi-Port Hub,Audio & Accessories,2,45.0,Middle East,PayPal,90.0,2025,8,2025-08,Aug,2025Q3,Saturday,0
ORD-10512,2025-08-09 00:00:00,CUST-680,Wireless Vertical Mouse,Electronics,7,49.99,Asia-Pacific,Crypto,349.93,2025,8,2025-08,Aug,2025Q3,Saturday,0
